date,currency,rate_to_usd
2020-11-02,PLN,0.26385188
2020-11-03,PLN,0.26385186
2020-11-04,PLN,0.26385284
2020-11-05,PLN,0.26385353
2020-11-06,PLN,0.26385302
2020-11-08,PLN,0.26385141
2020-11-09,PLN,0.26385042
2020-11-10,PLN,0.26385206
2020-11-12,PLN,0.26385217
2020-11-13,PLN,0.26385262
2020-11-16,PLN,0.26385196
2020-11-17,PLN,0.26385334
2020-11-18,PLN,0.2638512
2020-11-19,PLN,0.2638521
2020-11-20,PLN,0.26385318
2020-11-23,PLN,0.26385218
2020-11-24,PLN,0.26385366
2020-11-25,PLN,0.26385233
2020-11-26,PLN,0.26385085
2020-11-27,PLN,0.26385108
2020-11-30,PLN,0.26384977
2020-12-01,PLN,0.27247925
2020-12-02,PLN,0.27247962
2020-12-03,PLN,0.27247923
2020-12-04,PLN,0.27248085
2020-12-06,PLN,0.27247992
2020-12-07,PLN,0.2724798
2020-12-08,PLN,0.27247834
2020-12-09,PLN,0.27247959
2020-12-10,PLN,0.27247927
2020-12-11,PLN,0.27247659
2020-12-12,PLN,0.27247428
2020-12-14,PLN,0.27248052
2020-12-15,PLN,0.27247995
2020-12-16,PLN,0.27247606
2020-12-17,PLN,0.27247889
2020-12-18,PLN,0.27248103
2020-12-21,PLN,0.27247993
2020-12-22,PLN,0.27247989
2020-12-28,PLN,0.27247852
2020-12-29,PLN,0.27247979
2020-12-30,PLN,0.2724792
2020-12-31,PLN,0.27247917
2021-01-02,PLN,0.26881655
2021-01-05,PLN,0.26881626
2021-01-06,PLN,0.26882429
2021-01-07,PLN,0.26881394
2021-01-08,PLN,0.26881874
2021-01-09,PLN,0.26881811
2021-01-11,PLN,0.26881713
2021-01-12,PLN,0.26881651
2021-01-13,PLN,0.26881885
2021-01-14,PLN,0.26881678
2021-01-15,PLN,0.26881783
2021-01-18,PLN,0.26881836
2021-01-19,PLN,0.26881702
2021-01-20,PLN,0.26881776
2021-01-21,PLN,0.26881776
2021-01-22,PLN,0.26881663
2021-01-23,PLN,0.26881374
2021-01-25,PLN,0.26881665
2021-01-26,PLN,0.26881714
2021-01-27,PLN,0.26881745
2021-01-28,PLN,0.26882028
2021-01-29,PLN,0.2688168
2021-01-30,PLN,0.26881686
2021-01-31,PLN,0.26880848
2021-02-01,PLN,0.26954131
2021-02-02,PLN,0.26954054
2021-02-03,PLN,0.26954203
2021-02-04,PLN,0.26953923
2021-02-05,PLN,0.2695424
2021-02-06,PLN,0.2695441
2021-02-08,PLN,0.26954316
2021-02-09,PLN,0.26954272
2021-02-10,PLN,0.26954134
2021-02-11,PLN,0.26953807
2021-02-12,PLN,0.26954339
2021-02-14,PLN,0.26954249
2021-02-15,PLN,0.26954173
2021-02-16,PLN,0.26954245
2021-02-17,PLN,0.26954147
2021-02-18,PLN,0.26954342
2021-02-19,PLN,0.2695422
2021-02-21,PLN,0.26954026
2021-02-22,PLN,0.26954159
2021-02-23,PLN,0.26954366
2021-02-24,PLN,0.26954167
2021-02-25,PLN,0.26954177
2021-02-26,PLN,0.26954238
2021-02-27,PLN,0.26954406
2021-02-28,PLN,0.26954949
2021-03-01,PLN,0.25906612
2021-03-02,PLN,0.25906776
2021-03-03,PLN,0.25906839
2021-03-04,PLN,0.25906812
2021-03-05,PLN,0.25906703
2021-03-06,PLN,0.2590694
2021-03-07,PLN,0.25906316
2021-03-08,PLN,0.25906746
2021-03-09,PLN,0.25906788
2021-03-10,PLN,0.25906639
2021-03-11,PLN,0.25906755
2021-03-12,PLN,0.25906481
2021-03-15,PLN,0.25906779
2021-03-16,PLN,0.25906849
2021-03-17,PLN,0.25906784
2021-03-18,PLN,0.2590667
2021-03-19,PLN,0.25906662
2021-03-22,PLN,0.25906751
2021-03-23,PLN,0.25906489
2021-03-24,PLN,0.25906722
2021-03-25,PLN,0.25906741
2021-03-26,PLN,0.25906738
2021-03-28,PLN,0.25907562
2021-03-29,PLN,0.25906809
2021-03-30,PLN,0.25907004
2021-03-31,PLN,0.25907171
2021-04-01,PLN,0.26246733
2021-04-02,PLN,0.26246709
2021-04-06,PLN,0.26246586
2021-04-07,PLN,0.262466
2021-04-08,PLN,0.26246206
2021-04-09,PLN,0.26246651
2021-04-10,PLN,0.26247208
2021-04-11,PLN,0.26247345
2021-04-12,PLN,0.26246789
2021-04-13,PLN,0.26246676
2021-04-14,PLN,0.26246635
2021-04-15,PLN,0.26246689
2021-04-16,PLN,0.26246508
2021-04-18,PLN,0.2624748
2021-04-19,PLN,0.26246728
2021-04-20,PLN,0.26246561
2021-04-21,PLN,0.26246647
2021-04-22,PLN,0.26246521
2021-04-23,PLN,0.26246654
2021-04-24,PLN,0.26246165
2021-04-25,PLN,0.26246155
2021-04-26,PLN,0.26246615
2021-04-27,PLN,0.26246689
2021-04-28,PLN,0.26246871
2021-04-29,PLN,0.26246826
2021-04-30,PLN,0.26246935
2021-05-02,PLN,0.26881672
2021-05-04,PLN,0.26881882
2021-05-05,PLN,0.26881733
2021-05-06,PLN,0.26881916
2021-05-07,PLN,0.26881751
2021-05-09,PLN,0.26881754
2021-05-10,PLN,0.2688169
2021-05-11,PLN,0.26881634
2021-05-12,PLN,0.26881734
2021-05-13,PLN,0.26881719
2021-05-14,PLN,0.26881828
2021-05-16,PLN,0.2688172
2021-05-17,PLN,0.26881795
2021-05-18,PLN,0.26881686
2021-05-19,PLN,0.26881577
2021-05-20,PLN,0.26881812
2021-05-21,PLN,0.26882059
2021-05-24,PLN,0.26881789
2021-05-25,PLN,0.2688173
2021-05-26,PLN,0.26881663
2021-05-27,PLN,0.26881776
2021-05-28,PLN,0.26881662
2021-05-29,PLN,0.26884557
2021-05-30,PLN,0.26881532
2021-05-31,PLN,0.26881586
2021-06-01,PLN,0.26737984
2021-06-02,PLN,0.26737979
2021-06-04,PLN,0.26738429
2021-06-07,PLN,0.26737989
2021-06-08,PLN,0.26737999
2021-06-09,PLN,0.26738096
2021-06-10,PLN,0.26738029
2021-06-11,PLN,0.2673797
2021-06-12,PLN,0.2673861
2021-06-14,PLN,0.26737941
2021-06-15,PLN,0.2673791
2021-06-16,PLN,0.2673777
2021-06-17,PLN,0.26737961
2021-06-18,PLN,0.26737973
2021-06-19,PLN,0.26740025
2021-06-21,PLN,0.26737974
2021-06-22,PLN,0.26738049
2021-06-23,PLN,0.26738274
2021-06-24,PLN,0.26737857
2021-06-25,PLN,0.2673796
2021-06-28,PLN,0.26737981
2021-06-29,PLN,0.26737984
2021-06-30,PLN,0.26737859
2021-07-01,PLN,0.25974074
2021-07-02,PLN,0.25973999
2021-07-04,PLN,0.2597412
2021-07-05,PLN,0.25973988
2021-07-06,PLN,0.25974034
2021-07-07,PLN,0.25973862
2021-07-08,PLN,0.25974139
2021-07-09,PLN,0.25974022
2021-07-10,PLN,0.25973323
2021-07-12,PLN,0.25974128
2021-07-13,PLN,0.2597416
2021-07-14,PLN,0.25974131
2021-07-15,PLN,0.25973919
2021-07-16,PLN,0.25974232
2021-07-17,PLN,0.25971549
2021-07-18,PLN,0.2597422
2021-07-19,PLN,0.25974171
2021-07-20,PLN,0.25974067
2021-07-21,PLN,0.25973702
2021-07-22,PLN,0.25974176
2021-07-23,PLN,0.25974306
2021-07-24,PLN,0.25971574
2021-07-26,PLN,0.25974269
2021-07-27,PLN,0.25973993
2021-07-28,PLN,0.25973879
2021-07-29,PLN,0.25974073
2021-07-30,PLN,0.25974006
2021-07-31,PLN,0.25973736
2021-08-01,PLN,0.25775354
2021-08-02,PLN,0.25773235
2021-08-03,PLN,0.25773035
2021-08-04,PLN,0.25773246
2021-08-05,PLN,0.25773772
2021-08-06,PLN,0.25773111
2021-08-07,PLN,0.25773132
2021-08-08,PLN,0.25767764
2021-08-09,PLN,0.2577311
2021-08-10,PLN,0.25773221
2021-08-11,PLN,0.25773152
2021-08-12,PLN,0.25773392
2021-08-13,PLN,0.25773667
2021-08-14,PLN,0.25768126
2021-08-16,PLN,0.25773215
2021-08-17,PLN,0.25773302
2021-08-18,PLN,0.25773135
2021-08-19,PLN,0.25773168
2021-08-20,PLN,0.25773001
2021-08-21,PLN,0.25773347
2021-08-23,PLN,0.25773114
2021-08-24,PLN,0.25772897
2021-08-25,PLN,0.25773079
2021-08-26,PLN,0.25773174
2021-08-27,PLN,0.25773252
2021-08-28,PLN,0.25773436
2021-08-30,PLN,0.25773296
2021-08-31,PLN,0.25773528
2021-09-01,PLN,0.25773297
2021-09-02,PLN,0.25773238
2021-09-03,PLN,0.25773231
2021-09-04,PLN,0.25772024
2021-09-05,PLN,0.25772732
2021-09-06,PLN,0.25773418
2021-09-07,PLN,0.25773264
2021-09-08,PLN,0.25773254
2021-09-09,PLN,0.25773271
2021-09-10,PLN,0.25773302
2021-09-12,PLN,0.25772353
2021-09-13,PLN,0.25773201
2021-09-14,PLN,0.2577308
2021-09-15,PLN,0.25773282
2021-09-16,PLN,0.25773392
2021-09-17,PLN,0.25772964
2021-09-18,PLN,0.25770927
2021-09-20,PLN,0.25773241
2021-09-21,PLN,0.25773398
2021-09-22,PLN,0.25773216
2021-09-23,PLN,0.25773478
2021-09-24,PLN,0.25773077
2021-09-25,PLN,0.25770039
2021-09-26,PLN,0.25772709
2021-09-27,PLN,0.25773223
2021-09-28,PLN,0.2577333
2021-09-29,PLN,0.25773346
2021-09-30,PLN,0.2577309
2021-10-01,PLN,0.25316375
2021-10-02,PLN,0.25314098
2021-10-04,PLN,0.25316466
2021-10-05,PLN,0.25316594
2021-10-06,PLN,0.25316458
2021-10-07,PLN,0.25316798
2021-10-08,PLN,0.25316473
2021-10-09,PLN,0.25315234
2021-10-11,PLN,0.25316465
2021-10-12,PLN,0.25316155
2021-10-13,PLN,0.25316384
2021-10-14,PLN,0.25316545
2021-10-15,PLN,0.25316542
2021-10-16,PLN,0.25314961
2021-10-18,PLN,0.25316374
2021-10-19,PLN,0.25316277
2021-10-20,PLN,0.25316322
2021-10-21,PLN,0.2531641
2021-10-22,PLN,0.25316472
2021-10-23,PLN,0.25316055
2021-10-25,PLN,0.25316446
2021-10-26,PLN,0.25316534
2021-10-27,PLN,0.25316498
2021-10-28,PLN,0.25316491
2021-10-29,PLN,0.25316307
2021-10-30,PLN,0.25314918
2021-10-31,PLN,0.25316514
2021-11-02,PLN,0.24569952
2021-11-03,PLN,0.24570215
2021-11-04,PLN,0.24570046
2021-11-05,PLN,0.24570025
2021-11-06,PLN,0.2456498
2021-11-07,PLN,0.24571059
2021-11-08,PLN,0.24570065
2021-11-09,PLN,0.24570052
2021-11-10,PLN,0.2456989
2021-11-11,PLN,0.24571049
2021-11-12,PLN,0.24570035
2021-11-14,PLN,0.24569962
2021-11-15,PLN,0.24569921
2021-11-16,PLN,0.24570017
2021-11-17,PLN,0.24570249
2021-11-18,PLN,0.24570152
2021-11-19,PLN,0.24570031
2021-11-20,PLN,0.24570072
2021-11-22,PLN,0.2457034
2021-11-23,PLN,0.24569943
2021-11-24,PLN,0.24569996
2021-11-25,PLN,0.24569954
2021-11-26,PLN,0.24569695
2021-11-29,PLN,0.2457006
2021-11-30,PLN,0.24569961
2021-12-01,PLN,0.24509812
2021-12-02,PLN,0.24509725
2021-12-03,PLN,0.24509756
2021-12-04,PLN,0.24510341
2021-12-06,PLN,0.24509979
2021-12-07,PLN,0.24509794
2021-12-08,PLN,0.2450976
2021-12-09,PLN,0.24509795
2021-12-10,PLN,0.24509821
2021-12-11,PLN,0.24509546
2021-12-13,PLN,0.2450982
2021-12-14,PLN,0.24509855
2021-12-15,PLN,0.24509982
2021-12-16,PLN,0.2451026
2021-12-17,PLN,0.24509618
2021-12-18,PLN,0.24507275
2021-12-19,PLN,0.24510199
2021-12-20,PLN,0.24510039
2021-12-21,PLN,0.24509714
2021-12-22,PLN,0.24509681
2021-12-23,PLN,0.24509257
2021-12-25,PLN,0.24507845
2021-12-26,PLN,0.2450966
2021-12-27,PLN,0.24510077
2021-12-28,PLN,0.24509796
2021-12-29,PLN,0.2450978
2021-12-30,PLN,0.24509545
2021-12-31,PLN,0.24509355
2022-01-03,PLN,0.24875712
2022-01-04,PLN,0.24875686
2022-01-05,PLN,0.24875279
2022-01-06,PLN,0.24875676
2022-01-07,PLN,0.24875924
2022-01-08,PLN,0.24877235
2022-01-10,PLN,0.24875669
2022-01-11,PLN,0.24875502
2022-01-12,PLN,0.24875632
2022-01-13,PLN,0.24875568
2022-01-14,PLN,0.24875573
2022-01-17,PLN,0.24875509
2022-01-18,PLN,0.24875459
2022-01-19,PLN,0.24875587
2022-01-20,PLN,0.24875766
2022-01-21,PLN,0.24875599
2022-01-24,PLN,0.24875426
2022-01-25,PLN,0.24875541
2022-01-26,PLN,0.24875718
2022-01-27,PLN,0.24875617
2022-01-28,PLN,0.24874764
2022-01-31,PLN,0.2487553
2022-02-01,PLN,0.2487562
2022-02-02,PLN,0.24875607
2022-02-03,PLN,0.24875388
2022-02-04,PLN,0.24875627
2022-02-07,PLN,0.24875681
2022-02-08,PLN,0.24875576
2022-02-09,PLN,0.24875499
2022-02-10,PLN,0.24872243
2022-02-11,PLN,0.24875468
2022-02-14,PLN,0.24875707
2022-02-15,PLN,0.24875514
2022-02-16,PLN,0.24875442
2022-02-17,PLN,0.24875571
2022-02-18,PLN,0.24875587
2022-02-21,PLN,0.24875626
2022-02-22,PLN,0.2487578
2022-02-23,PLN,0.24875582
2022-02-24,PLN,0.2487565
2022-02-25,PLN,0.24875424
2022-02-27,PLN,0.24875679
2022-02-28,PLN,0.2487555
2022-03-01,PLN,0.23201898
2022-03-02,PLN,0.232017
2022-03-03,PLN,0.23201762
2022-03-04,PLN,0.2320177
2022-03-07,PLN,0.23201691
2022-03-08,PLN,0.23201892
2022-03-09,PLN,0.23201838
2022-03-10,PLN,0.23201802
2022-03-11,PLN,0.23201759
2022-03-14,PLN,0.23201913
2022-03-15,PLN,0.23201845
2022-03-16,PLN,0.23201695
2022-03-17,PLN,0.23201893
2022-03-18,PLN,0.23201881
2022-03-19,PLN,0.23202555
2022-03-21,PLN,0.23201881
2022-03-22,PLN,0.2320173
2022-03-23,PLN,0.23201696
2022-03-24,PLN,0.23201831
2022-03-25,PLN,0.23202186
2022-03-28,PLN,0.23201739
2022-03-29,PLN,0.2320184
2022-03-30,PLN,0.23201683
2022-03-31,PLN,0.23201825
2022-04-01,PLN,0.23309963
2022-04-02,PLN,0.23306097
2022-04-04,PLN,0.2331008
2022-04-05,PLN,0.23310121
2022-04-06,PLN,0.23310104
2022-04-07,PLN,0.23309978
2022-04-08,PLN,0.23309801
2022-04-11,PLN,0.23310193
2022-04-12,PLN,0.23309961
2022-04-13,PLN,0.23310078
2022-04-14,PLN,0.23310115
2022-04-15,PLN,0.23310133
2022-04-17,PLN,0.23303335
2022-04-18,PLN,0.2331057
2022-04-19,PLN,0.23310048
2022-04-20,PLN,0.23310116
2022-04-21,PLN,0.23309933
2022-04-22,PLN,0.23310049
2022-04-25,PLN,0.23310032
2022-04-26,PLN,0.23309967
2022-04-27,PLN,0.23310192
2022-04-28,PLN,0.23310026
2022-04-29,PLN,0.2331022
2022-04-30,PLN,0.23309913
2022-05-01,PLN,0.22780155
2022-05-02,PLN,0.22778914
2022-05-04,PLN,0.22779077
2022-05-05,PLN,0.22778876
2022-05-06,PLN,0.22779483
2022-05-07,PLN,0.22778637
2022-05-09,PLN,0.22778977
2022-05-10,PLN,0.22779303
2022-05-11,PLN,0.22778743
2022-05-12,PLN,0.22779091
2022-05-13,PLN,0.22778861
2022-05-16,PLN,0.22779137
2022-05-17,PLN,0.22779055
2022-05-18,PLN,0.22778693
2022-05-19,PLN,0.22779105
2022-05-20,PLN,0.22779587
2022-05-21,PLN,0.22778834
2022-05-23,PLN,0.227792
2022-05-24,PLN,0.22778769
2022-05-25,PLN,0.22778861
2022-05-26,PLN,0.2277905
2022-05-27,PLN,0.22778851
2022-05-28,PLN,0.22778368
2022-05-30,PLN,0.22779046
2022-05-31,PLN,0.22779353
2022-06-01,PLN,0.22779102
2022-06-02,PLN,0.22779101
2022-06-03,PLN,0.22779044
2022-06-06,PLN,0.22779309
2022-06-07,PLN,0.2277887
2022-06-08,PLN,0.22778983
2022-06-09,PLN,0.22779135
2022-06-10,PLN,0.22779285
2022-06-11,PLN,0.22778779
2022-06-13,PLN,0.22778676
2022-06-14,PLN,0.22779129
2022-06-15,PLN,0.2277905
2022-06-16,PLN,0.22778347
2022-06-17,PLN,0.22779082
2022-06-18,PLN,0.22779651
2022-06-20,PLN,0.22778852
2022-06-21,PLN,0.22779189
2022-06-22,PLN,0.22778972
2022-06-23,PLN,0.22779108
2022-06-24,PLN,0.22779721
2022-06-25,PLN,0.22776422
2022-06-27,PLN,0.22779084
2022-06-28,PLN,0.22779063
2022-06-29,PLN,0.22779005
2022-06-30,PLN,0.22779055
2022-07-01,PLN,0.21459292
2022-07-02,PLN,0.21459489
2022-07-04,PLN,0.21458948
2022-07-05,PLN,0.21459064
2022-07-06,PLN,0.21459329
2022-07-07,PLN,0.21459337
2022-07-08,PLN,0.21458776
2022-07-09,PLN,0.21458954
2022-07-10,PLN,0.21459326
2022-07-11,PLN,0.21459229
2022-07-12,PLN,0.21459266
2022-07-13,PLN,0.21459162
2022-07-14,PLN,0.21459287
2022-07-15,PLN,0.21459153
2022-07-16,PLN,0.2145589
2022-07-18,PLN,0.21459298
2022-07-19,PLN,0.21459323
2022-07-20,PLN,0.21459147
2022-07-21,PLN,0.21459327
2022-07-22,PLN,0.21458965
2022-07-25,PLN,0.2145925
2022-07-26,PLN,0.21458988
2022-07-27,PLN,0.21459131
2022-07-28,PLN,0.21459226
2022-07-29,PLN,0.21458964
2022-07-30,PLN,0.21458825
2022-07-31,PLN,0.21456131
2022-08-01,PLN,0.21458793
2022-08-02,PLN,0.21459271
2022-08-03,PLN,0.21458976
2022-08-04,PLN,0.21459132
2022-08-05,PLN,0.21460257
2022-08-08,PLN,0.21459238
2022-08-09,PLN,0.21459033
2022-08-10,PLN,0.21459176
2022-08-11,PLN,0.21459057
2022-08-12,PLN,0.2145946
2022-08-16,PLN,0.21459272
2022-08-17,PLN,0.21458887
2022-08-18,PLN,0.2145906
2022-08-19,PLN,0.21459068
2022-08-22,PLN,0.21459214
2022-08-23,PLN,0.21459129
2022-08-24,PLN,0.21459118
2022-08-25,PLN,0.214589
2022-08-26,PLN,0.21459205
2022-08-28,PLN,0.21459052
2022-08-29,PLN,0.21459236
2022-08-30,PLN,0.21459086
2022-08-31,PLN,0.21459016
2022-09-01,PLN,0.20920289
2022-09-02,PLN,0.20920275
2022-09-03,PLN,0.20920829
2022-09-05,PLN,0.20920281
2022-09-06,PLN,0.20920026
2022-09-07,PLN,0.20920648
2022-09-08,PLN,0.20920315
2022-09-09,PLN,0.20920563
2022-09-10,PLN,0.20920634
2022-09-12,PLN,0.209204
2022-09-13,PLN,0.20920298
2022-09-14,PLN,0.20920575
2022-09-15,PLN,0.20920273
2022-09-16,PLN,0.20920059
2022-09-18,PLN,0.20916721
2022-09-19,PLN,0.20920478
2022-09-20,PLN,0.20920539
2022-09-21,PLN,0.20920617
2022-09-22,PLN,0.20920402
2022-09-23,PLN,0.20920424
2022-09-25,PLN,0.20920414
2022-09-26,PLN,0.20920224
2022-09-27,PLN,0.20920359
2022-09-28,PLN,0.20920493
2022-09-29,PLN,0.20920494
2022-09-30,PLN,0.20920487
2022-10-03,PLN,0.20491822
2022-10-04,PLN,0.20491747
2022-10-05,PLN,0.20491795
2022-10-06,PLN,0.20491821
2022-10-07,PLN,0.20491227
2022-10-10,PLN,0.20491862
2022-10-11,PLN,0.20491851
2022-10-12,PLN,0.20491453
2022-10-13,PLN,0.20491832
2022-10-14,PLN,0.20491618
2022-10-17,PLN,0.20491768
2022-10-18,PLN,0.20491812
2022-10-19,PLN,0.20491585
2022-10-20,PLN,0.20491817
2022-10-21,PLN,0.20491348
2022-10-24,PLN,0.20491898
2022-10-25,PLN,0.20491694
2022-10-26,PLN,0.20491787
2022-10-27,PLN,0.20491972
2022-10-28,PLN,0.20491872
2022-10-31,PLN,0.20491875
2022-11-02,PLN,0.21786295
2022-11-03,PLN,0.21786304
2022-11-04,PLN,0.21786356
2022-11-07,PLN,0.21786494
2022-11-08,PLN,0.21786298
2022-11-09,PLN,0.21786448
2022-11-10,PLN,0.21786557
2022-11-14,PLN,0.21786396
2022-11-15,PLN,0.21786439
2022-11-16,PLN,0.21785813
2022-11-17,PLN,0.21786364
2022-11-18,PLN,0.21786486
2022-11-21,PLN,0.21786584
2022-11-22,PLN,0.2178657
2022-11-23,PLN,0.21786488
2022-11-24,PLN,0.21786541
2022-11-25,PLN,0.217865
2022-11-26,PLN,0.21786299
2022-11-28,PLN,0.21786323
2022-11-29,PLN,0.21786389
2022-11-30,PLN,0.21786919
2022-12-01,PLN,0.22675732
2022-12-02,PLN,0.22675689
2022-12-05,PLN,0.22675997
2022-12-06,PLN,0.22675638
2022-12-07,PLN,0.22675554
2022-12-08,PLN,0.22675536
2022-12-09,PLN,0.22675674
2022-12-12,PLN,0.22675818
2022-12-13,PLN,0.22675773
2022-12-14,PLN,0.22676344
2022-12-15,PLN,0.22675858
2022-12-16,PLN,0.22675833
2022-12-19,PLN,0.22675724
2022-12-20,PLN,0.22675746
2022-12-21,PLN,0.2267585
2022-12-22,PLN,0.22675651
2022-12-23,PLN,0.22675222
2022-12-25,PLN,0.22675402
2022-12-27,PLN,0.22675965
2022-12-28,PLN,0.22675731
2022-12-29,PLN,0.22675668
2022-12-30,PLN,0.22675897
2023-01-02,PLN,0.23094729
2023-01-03,PLN,0.2309459
2023-01-04,PLN,0.23094548
2023-01-05,PLN,0.2309454
2023-01-06,PLN,0.23098782
2023-01-09,PLN,0.23094797
2023-01-10,PLN,0.23094803
2023-01-11,PLN,0.23094681
2023-01-12,PLN,0.23094652
2023-01-13,PLN,0.23094699
2023-01-14,PLN,0.23094613
2023-01-15,PLN,0.2309472
2023-01-16,PLN,0.23094689
2023-01-17,PLN,0.23094643
2023-01-18,PLN,0.23094767
2023-01-19,PLN,0.23094785
2023-01-20,PLN,0.23094798
2023-01-23,PLN,0.23094625
2023-01-24,PLN,0.23094701
2023-01-25,PLN,0.23094914
2023-01-26,PLN,0.23094655
2023-01-27,PLN,0.23094662
2023-01-28,PLN,0.23094945
2023-01-30,PLN,0.23094962
2023-01-31,PLN,0.23094694
2023-02-01,PLN,0.22573613
2023-02-02,PLN,0.22573436
2023-02-03,PLN,0.22573728
2023-02-06,PLN,0.22573392
2023-02-07,PLN,0.22573508
2023-02-08,PLN,0.22573279
2023-02-09,PLN,0.22573267
2023-02-10,PLN,0.22573899
2023-02-13,PLN,0.22573515
2023-02-14,PLN,0.22573406
2023-02-15,PLN,0.22573392
2023-02-16,PLN,0.22573669
2023-02-17,PLN,0.22574245
2023-02-18,PLN,0.22573348
2023-02-20,PLN,0.22573514
2023-02-21,PLN,0.22573401
2023-02-22,PLN,0.22573837
2023-02-23,PLN,0.22573401
2023-02-24,PLN,0.22573032
2023-02-26,PLN,0.22572181
2023-02-27,PLN,0.22573357
2023-02-28,PLN,0.22573966
2023-03-01,PLN,0.22883323
2023-03-02,PLN,0.22883529
2023-03-03,PLN,0.22883257
2023-03-06,PLN,0.22883408
2023-03-07,PLN,0.22883375
2023-03-08,PLN,0.22883632
2023-03-09,PLN,0.22883451
2023-03-10,PLN,0.22882862
2023-03-13,PLN,0.22883576
2023-03-14,PLN,0.22883376
2023-03-15,PLN,0.22883271
2023-03-16,PLN,0.22883326
2023-03-17,PLN,0.22883553
2023-03-20,PLN,0.22883605
2023-03-21,PLN,0.22883213
2023-03-22,PLN,0.22883242
2023-03-23,PLN,0.22883453
2023-03-24,PLN,0.22883595
2023-03-26,PLN,0.22883517
2023-03-27,PLN,0.22883394
2023-03-28,PLN,0.22883293
2023-03-29,PLN,0.22883256
2023-03-30,PLN,0.22883206
2023-03-31,PLN,0.22883368
2023-04-03,PLN,0.23640636
2023-04-04,PLN,0.23640738
2023-04-05,PLN,0.2364066
2023-04-06,PLN,0.2364064
2023-04-07,PLN,0.23640016
2023-04-11,PLN,0.23640942
2023-04-12,PLN,0.23640608
2023-04-13,PLN,0.23640579
2023-04-14,PLN,0.23640539
2023-04-17,PLN,0.23640653
2023-04-18,PLN,0.23640686
2023-04-19,PLN,0.23640654
2023-04-20,PLN,0.23640333
2023-04-21,PLN,0.2364076
2023-04-24,PLN,0.23640614
2023-04-25,PLN,0.23640612
2023-04-26,PLN,0.23640589
2023-04-27,PLN,0.23640638
2023-04-28,PLN,0.23640789
2023-04-30,PLN,0.236408
2023-05-02,PLN,0.23980903
2023-05-04,PLN,0.23981118
2023-05-05,PLN,0.23980598
2023-05-08,PLN,0.239807
2023-05-09,PLN,0.23980768
2023-05-10,PLN,0.23980906
2023-05-11,PLN,0.23980976
2023-05-12,PLN,0.23981006
2023-05-13,PLN,0.23982566
2023-05-15,PLN,0.23980756
2023-05-16,PLN,0.23980833
2023-05-17,PLN,0.23980926
2023-05-18,PLN,0.23980738
2023-05-19,PLN,0.23981315
2023-05-22,PLN,0.23980998
2023-05-23,PLN,0.2398074
2023-05-24,PLN,0.23981289
2023-05-25,PLN,0.23980774
2023-05-26,PLN,0.23982323
2023-05-27,PLN,0.23981008
2023-05-29,PLN,0.23980856
2023-05-30,PLN,0.2398103
2023-05-31,PLN,0.23980994
2023-06-01,PLN,0.24330784
2023-06-02,PLN,0.24330706
2023-06-05,PLN,0.24330896
2023-06-06,PLN,0.24330797
2023-06-07,PLN,0.24330972
2023-06-09,PLN,0.24330869
2023-06-10,PLN,0.24330705
2023-06-11,PLN,0.24328025
2023-06-12,PLN,0.24330743
2023-06-13,PLN,0.24330741
2023-06-14,PLN,0.24331022
2023-06-15,PLN,0.24330901
2023-06-16,PLN,0.24330931
2023-06-17,PLN,0.24332636
2023-06-19,PLN,0.24330602
2023-06-20,PLN,0.24330917
2023-06-21,PLN,0.24331038
2023-06-22,PLN,0.24330347
2023-06-23,PLN,0.24330985
2023-06-24,PLN,0.24330675
2023-06-26,PLN,0.24330602
2023-06-27,PLN,0.24331137
2023-06-28,PLN,0.24330875
2023-06-29,PLN,0.2433105
2023-06-30,PLN,0.2433092
2023-07-01,PLN,0.24937904
2023-07-03,PLN,0.24937475
2023-07-04,PLN,0.24937594
2023-07-05,PLN,0.24937537
2023-07-06,PLN,0.24937728
2023-07-07,PLN,0.24937698
2023-07-10,PLN,0.24937669
2023-07-11,PLN,0.24937594
2023-07-12,PLN,0.24937697
2023-07-13,PLN,0.24937374
2023-07-14,PLN,0.24937604
2023-07-17,PLN,0.24937536
2023-07-18,PLN,0.24937766
2023-07-19,PLN,0.24937615
2023-07-20,PLN,0.24937749
2023-07-21,PLN,0.24937746
2023-07-24,PLN,0.24937552
2023-07-25,PLN,0.249377
2023-07-26,PLN,0.24937668
2023-07-27,PLN,0.24937699
2023-07-28,PLN,0.24937102
2023-07-31,PLN,0.24937669
2023-08-01,PLN,0.24509744
2023-08-02,PLN,0.24509903
2023-08-03,PLN,0.24509644
2023-08-04,PLN,0.2450984
2023-08-07,PLN,0.24509718
2023-08-08,PLN,0.2450975
2023-08-09,PLN,0.24509752
2023-08-10,PLN,0.24509823
2023-08-11,PLN,0.24509733
2023-08-14,PLN,0.24510096
2023-08-15,PLN,0.24509476
2023-08-16,PLN,0.24510708
2023-08-17,PLN,0.24510163
2023-08-18,PLN,0.24510222
2023-08-21,PLN,0.24509826
2023-08-22,PLN,0.24509794
2023-08-23,PLN,0.24509681
2023-08-24,PLN,0.24509975
2023-08-25,PLN,0.24509702
2023-08-28,PLN,0.24508885
2023-08-29,PLN,0.24509664
2023-08-30,PLN,0.245094
2023-08-31,PLN,0.24509521
2023-09-01,PLN,0.23255897
2023-09-04,PLN,0.23255782
